dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1812-04-01,9.053999999999998,3.647,Çorlu,Turkey,40.99N,27.69E
1812-05-01,15.133,2.9360000000000004,Çorlu,Turkey,40.99N,27.69E
1812-06-01,20.217,1.7690000000000001,Çorlu,Turkey,40.99N,27.69E
1812-07-01,23.134,1.7519999999999998,Çorlu,Turkey,40.99N,27.69E
1812-08-01,23.513,3.761,Çorlu,Turkey,40.99N,27.69E
1812-09-01,17.459,1.9709999999999999,Çorlu,Turkey,40.99N,27.69E
1812-10-01,14.939,2.86,Çorlu,Turkey,40.99N,27.69E
1812-11-01,9.799,3.4410000000000003,Çorlu,Turkey,40.99N,27.69E
1812-12-01,2.264,3.2260000000000004,Çorlu,Turkey,40.99N,27.69E
1813-01-01,-0.4800000000000004,3.405,Çorlu,Turkey,40.99N,27.69E
1813-02-01,2.872,2.04,Çorlu,Turkey,40.99N,27.69E
1813-03-01,3.9760000000000004,6.051,Çorlu,Turkey,40.99N,27.69E
1813-04-01,11.209000000000001,2.5789999999999997,Çorlu,Turkey,40.99N,27.69E
1813-05-01,17.699,4.776,Çorlu,Turkey,40.99N,27.69E
1813-06-01,19.413,2.47,Çorlu,Turkey,40.99N,27.69E
1813-07-01,21.401,3.24,Çorlu,Turkey,40.99N,27.69E
1813-08-01,21.129,1.64,Çorlu,Turkey,40.99N,27.69E
1813-09-01,18.577,2.4819999999999998,Çorlu,Turkey,40.99N,27.69E
1813-10-01,14.956,1.871,Çorlu,Turkey,40.99N,27.69E
1813-11-01,12.036,2.293,Çorlu,Turkey,40.99N,27.69E
1813-12-01,6.632999999999999,2.391,Çorlu,Turkey,40.99N,27.69E
1814-01-01,5.879,2.677,Çorlu,Turkey,40.99N,27.69E
1814-02-01,1.4699999999999998,2.286,Çorlu,Turkey,40.99N,27.69E
1814-03-01,6.517,2.352,Çorlu,Turkey,40.99N,27.69E
1814-04-01,11.433,1.4980000000000002,Çorlu,Turkey,40.99N,27.69E
1814-05-01,13.575,1.93,Çorlu,Turkey,40.99N,27.69E
1814-06-01,19.243,1.4769999999999999,Çorlu,Turkey,40.99N,27.69E
1814-07-01,21.605,2.82,Çorlu,Turkey,40.99N,27.69E
1814-08-01,21.981,1.73,Çorlu,Turkey,40.99N,27.69E
1814-09-01,16.928,2.289,Çorlu,Turkey,40.99N,27.69E
1814-10-01,13.436,4.395,Çorlu,Turkey,40.99N,27.69E
1814-11-01,9.668,6.688,Çorlu,Turkey,40.99N,27.69E
1814-12-01,9.007,6.957999999999999,Çorlu,Turkey,40.99N,27.69E
1815-01-01,3.216,1.868,Çorlu,Turkey,40.99N,27.69E
1815-02-01,4.365,5.516,Çorlu,Turkey,40.99N,27.69E
1815-03-01,5.581,4.306,Çorlu,Turkey,40.99N,27.69E
1815-04-01,10.737,2.202,Çorlu,Turkey,40.99N,27.69E
1815-05-01,16.16,2.9410000000000003,Çorlu,Turkey,40.99N,27.69E
1815-06-01,19.61,2.46,Çorlu,Turkey,40.99N,27.69E
1815-07-01,21.738000000000003,2.681,Çorlu,Turkey,40.99N,27.69E
1815-08-01,21.227,2.2230000000000003,Çorlu,Turkey,40.99N,27.69E
1815-09-01,18.24,1.274,Çorlu,Turkey,40.99N,27.69E
1815-10-01,14.315,3.153,Çorlu,Turkey,40.99N,27.69E
1815-11-01,10.149,2.406,Çorlu,Turkey,40.99N,27.69E
1815-12-01,3.395,2.571,Çorlu,Turkey,40.99N,27.69E
1816-01-01,4.884,3.9219999999999997,Çorlu,Turkey,40.99N,27.69E
1816-02-01,2.396,2.9560000000000004,Çorlu,Turkey,40.99N,27.69E
1816-03-01,6.603,2.572,Çorlu,Turkey,40.99N,27.69E
1816-04-01,10.319,3.8110000000000004,Çorlu,Turkey,40.99N,27.69E
1816-05-01,15.857999999999999,2.185,Çorlu,Turkey,40.99N,27.69E
1816-06-01,19.442,1.4580000000000002,Çorlu,Turkey,40.99N,27.69E
1816-07-01,20.821,1.645,Çorlu,Turkey,40.99N,27.69E
1816-08-01,21.266,1.339,Çorlu,Turkey,40.99N,27.69E
1816-09-01,18.096,1.4,Çorlu,Turkey,40.99N,27.69E
1816-10-01,12.152999999999999,5.763999999999999,Çorlu,Turkey,40.99N,27.69E
1816-11-01,10.245,6.1739999999999995,Çorlu,Turkey,40.99N,27.69E
1816-12-01,3.624,2.707,Çorlu,Turkey,40.99N,27.69E
1817-01-01,4.098,4.676,Çorlu,Turkey,40.99N,27.69E
1817-02-01,5.718,2.6489999999999996,Çorlu,Turkey,40.99N,27.69E
1817-03-01,7.266999999999999,2.94,Çorlu,Turkey,40.99N,27.69E
1817-04-01,8.482000000000001,2.367,Çorlu,Turkey,40.99N,27.69E
1817-05-01,14.78,2.714,Çorlu,Turkey,40.99N,27.69E
1817-06-01,19.397,2.444,Çorlu,Turkey,40.99N,27.69E
1817-07-01,22.125,1.756,Çorlu,Turkey,40.99N,27.69E
1817-08-01,23.772,1.8730000000000002,Çorlu,Turkey,40.99N,27.69E
1817-09-01,17.35,2.245,Çorlu,Turkey,40.99N,27.69E
1817-10-01,12.475999999999999,2.9210000000000003,Çorlu,Turkey,40.99N,27.69E
1817-11-01,9.477,2.7510000000000003,Çorlu,Turkey,40.99N,27.69E
1817-12-01,6.33,3.667,Çorlu,Turkey,40.99N,27.69E
1818-01-01,2.994,2.3680000000000003,Çorlu,Turkey,40.99N,27.69E
1818-02-01,4.313,2.372,Çorlu,Turkey,40.99N,27.69E
1818-03-01,8.673,2.596,Çorlu,Turkey,40.99N,27.69E
1818-04-01,13.464,5.412000000000001,Çorlu,Turkey,40.99N,27.69E
1818-05-01,16.605,3.16,Çorlu,Turkey,40.99N,27.69E
1818-06-01,19.75,4.187,Çorlu,Turkey,40.99N,27.69E
1818-07-01,21.868000000000002,3.071,Çorlu,Turkey,40.99N,27.69E
1818-08-01,22.178,1.7109999999999999,Çorlu,Turkey,40.99N,27.69E
1818-09-01,18.653,2.6430000000000002,Çorlu,Turkey,40.99N,27.69E
1818-10-01,13.425999999999998,2.678,Çorlu,Turkey,40.99N,27.69E
1818-11-01,10.003,4.843999999999999,Çorlu,Turkey,40.99N,27.69E
1818-12-01,5.1469999999999985,2.366,Çorlu,Turkey,40.99N,27.69E
1819-01-01,2.405,3.739,Çorlu,Turkey,40.99N,27.69E
1819-02-01,4.912,3.273,Çorlu,Turkey,40.99N,27.69E
1819-03-01,7.56,6.244,Çorlu,Turkey,40.99N,27.69E
1819-04-01,11.488,1.857,Çorlu,Turkey,40.99N,27.69E
1819-05-01,14.706,1.6740000000000002,Çorlu,Turkey,40.99N,27.69E
1819-06-01,18.891,2.398,Çorlu,Turkey,40.99N,27.69E
1819-07-01,20.98,1.15,Çorlu,Turkey,40.99N,27.69E
1819-08-01,21.348000000000003,1.943,Çorlu,Turkey,40.99N,27.69E
1819-09-01,18.933,1.37,Çorlu,Turkey,40.99N,27.69E
1819-10-01,16.034000000000002,1.8319999999999999,Çorlu,Turkey,40.99N,27.69E
1819-11-01,12.119000000000002,2.193,Çorlu,Turkey,40.99N,27.69E
1819-12-01,6.294,2.398,Çorlu,Turkey,40.99N,27.69E
1820-01-01,3.32,6.557,Çorlu,Turkey,40.99N,27.69E
1820-02-01,3.858,2.5540000000000003,Çorlu,Turkey,40.99N,27.69E
1820-03-01,6.2639999999999985,3.725,Çorlu,Turkey,40.99N,27.69E
1820-04-01,11.796,1.025,Çorlu,Turkey,40.99N,27.69E
1820-05-01,17.580000000000002,1.9469999999999998,Çorlu,Turkey,40.99N,27.69E
1820-06-01,19.685,1.31,Çorlu,Turkey,40.99N,27.69E
1820-07-01,21.479,2.984,Çorlu,Turkey,40.99N,27.69E
1820-08-01,23.074,2.211,Çorlu,Turkey,40.99N,27.69E
1820-09-01,18.662,1.955,Çorlu,Turkey,40.99N,27.69E
